# Setup from log.interADMFoam
# Benchmark: false
# Qin_: 0
# Vgas_: 300
# Vliq_: 3400
# Vfrac_: 0.0882353
# qGas_: 3.33333e-23
# alphaW: 0.11889
# alphaI: 1e-20
# alphaInterface: 0.75

Time,Sh2,Sch4,Sco2,Gh2,RGh2,Gch4,RGch4,Gco2,RGco2
9.768,1.35433e-07,0.0519695,9.01622,1.10133e-05,-1.68846e-10,1.6542,6.30862e-06,13.4115,-0.000721853
9.868,1.35433e-07,0.0519699,9.0163,1.10131e-05,-1.68837e-10,1.6542,6.30897e-06,13.4107,-0.00072036
9.968,1.35433e-07,0.0519701,9.01637,1.10129e-05,-1.68829e-10,1.65421,6.30906e-06,13.4098,-0.000718895
10.068,1.35433e-07,0.0519704,9.01644,1.10127e-05,-1.68821e-10,1.65422,6.30924e-06,13.409,-0.000717423
10.168,1.35433e-07,0.0519708,9.01651,1.10125e-05,-1.68812e-10,1.65423,6.30965e-06,13.4082,-0.000715933
10.268,1.35433e-07,0.0519711,9.01916,1.10123e-05,-1.68803e-10,1.65423,6.30984e-06,13.4074,-0.00070852
10.368,1.35433e-07,0.0519715,9.01897,1.10121e-05,-1.68794e-10,1.65424,6.31024e-06,13.4066,-0.000707648
10.468,1.35434e-07,0.0519719,9.01842,1.10119e-05,-1.68786e-10,1.65425,6.3106e-06,13.4058,-0.000707649
10.568,1.35434e-07,0.0519721,9.01819,1.10117e-05,-1.68777e-10,1.65425,6.31071e-06,13.405,-0.000706878
10.668,1.35434e-07,0.0519725,9.0181,1.10115e-05,-1.68769e-10,1.65426,6.31095e-06,13.4042,-0.000705804
10.768,1.35434e-07,0.0519727,9.01806,1.10113e-05,-1.68761e-10,1.65427,6.31106e-06,13.4034,-0.000704606
10.868,1.35434e-07,0.0519731,9.01806,1.10112e-05,-1.68752e-10,1.65428,6.31143e-06,13.4026,-0.000703315
10.968,1.35434e-07,0.0519735,9.0181,1.1011e-05,-1.68742e-10,1.65428,6.31177e-06,13.4018,-0.000701947
11.068,1.35435e-07,0.0519738,9.01816,1.10108e-05,-1.68733e-10,1.65429,6.31217e-06,13.401,-0.000700541
11.168,1.35435e-07,0.0519742,9.01822,1.10106e-05,-1.68725e-10,1.6543,6.3125e-06,13.4002,-0.000699108
11.268,1.35434e-07,0.0519744,9.01828,1.10104e-05,-1.68717e-10,1.6543,6.31249e-06,13.3994,-0.000697706
11.368,1.35435e-07,0.0519747,9.01834,1.10102e-05,-1.68708e-10,1.65431,6.3128e-06,13.3986,-0.000696292
11.468,1.35435e-07,0.051975,9.0184,1.101e-05,-1.687e-10,1.65432,6.31298e-06,13.3978,-0.000694887
11.568,1.35435e-07,0.0519755,9.01846,1.10098e-05,-1.68691e-10,1.65433,6.31356e-06,13.3971,-0.000693473
11.668,1.35435e-07,0.0519757,9.01852,1.10096e-05,-1.68683e-10,1.65433,6.31362e-06,13.3963,-0.000692084
11.768,1.35435e-07,0.0519762,9.0186,1.10094e-05,-1.68673e-10,1.65434,6.31425e-06,13.3955,-0.000690635
11.868,1.35435e-07,0.0519764,9.01865,1.10092e-05,-1.68665e-10,1.65435,6.31425e-06,13.3947,-0.000689247
11.968,1.35435e-07,0.0519768,9.01873,1.10091e-05,-1.68656e-10,1.65435,6.31467e-06,13.3939,-0.00068782
12.068,1.35436e-07,0.0519774,9.01882,1.10089e-05,-1.68646e-10,1.65436,6.31548e-06,13.3931,-0.00068635
12.168,1.35436e-07,0.0519777,9.01889,1.10087e-05,-1.68638e-10,1.65437,6.31575e-06,13.3924,-0.000684944
12.268,1.35436e-07,0.0519781,9.01896,1.10085e-05,-1.68629e-10,1.65438,6.31604e-06,13.3916,-0.000683534
12.368,1.35436e-07,0.0519784,9.01902,1.10083e-05,-1.68621e-10,1.65438,6.31622e-06,13.3908,-0.000682139
12.468,1.35436e-07,0.0519784,9.01906,1.10081e-05,-1.68614e-10,1.65439,6.31588e-06,13.39,-0.000680797
12.568,1.35436e-07,0.0519789,9.01915,1.10079e-05,-1.68604e-10,1.6544,6.31658e-06,13.3893,-0.000679358
12.668,1.35436e-07,0.0519793,9.01922,1.10077e-05,-1.68595e-10,1.6544,6.31694e-06,13.3885,-0.000677943
12.768,1.35436e-07,0.0519795,9.01928,1.10075e-05,-1.68587e-10,1.65441,6.31699e-06,13.3877,-0.000676575
12.868,1.35437e-07,0.0519801,9.01937,1.10073e-05,-1.68577e-10,1.65442,6.31771e-06,13.387,-0.000675138
12.968,1.35437e-07,0.0519804,9.01944,1.10071e-05,-1.68569e-10,1.65443,6.31795e-06,13.3862,-0.000673744
13.068,1.35437e-07,0.0519806,9.01949,1.1007e-05,-1.68561e-10,1.65443,6.3179e-06,13.3854,-0.000672392
13.168,1.35437e-07,0.0519809,9.01956,1.10068e-05,-1.68553e-10,1.65444,6.31806e-06,13.3847,-0.000671019
13.268,1.35438e-07,0.0519815,9.01966,1.10066e-05,-1.68542e-10,1.65445,6.31904e-06,13.3839,-0.000669567
