# Setup from log.interADMFoam
# Benchmark: false
# Qin_: 0
# Vgas_: 300
# Vliq_: 3400
# Vfrac_: 0.0882353
# qGas_: 3.33333e-23
# alphaW: 0.11889
# alphaI: 1e-20
# alphaInterface: 0.75

Time,Sh2,Sch4,Sco2,Gh2,RGh2,Gch4,RGch4,Gco2,RGco2
13.868,1.307e-07,0.0519739,9.02161,1.10034e-05,-1.79372e-10,1.65449,6.29864e-06,13.3802,-0.000659101
13.968,1.30698e-07,0.0519741,9.02166,1.10032e-05,-1.79368e-10,1.6545,6.29854e-06,13.3795,-0.000657766
14.068,1.30716e-07,0.0519744,9.02172,1.1003e-05,-1.79317e-10,1.6545,6.29885e-06,13.3787,-0.000656432
14.168,1.30723e-07,0.051975,9.02183,1.10028e-05,-1.79292e-10,1.65451,6.29972e-06,13.378,-0.000654995
14.268,1.30732e-07,0.0519755,9.02192,1.10026e-05,-1.79263e-10,1.65452,6.30044e-06,13.3773,-0.000653593
14.368,1.30736e-07,0.0519757,9.02194,1.10024e-05,-1.79243e-10,1.65452,6.30038e-06,13.3765,-0.000652337
14.468,1.30741e-07,0.0519758,9.02199,1.10022e-05,-1.79223e-10,1.65453,6.30018e-06,13.3758,-0.00065105
14.568,1.30747e-07,0.0519762,9.02206,1.1002e-05,-1.792e-10,1.65454,6.3006e-06,13.375,-0.000649686
14.668,1.3075e-07,0.0519761,9.02207,1.10018e-05,-1.79186e-10,1.65455,6.29982e-06,13.3743,-0.00064849
14.768,1.30756e-07,0.0519769,9.02218,1.10016e-05,-1.79162e-10,1.65455,6.30116e-06,13.3736,-0.000647046
14.868,1.30752e-07,0.0519771,9.02223,1.10014e-05,-1.79164e-10,1.65456,6.30103e-06,13.3728,-0.000645764
14.968,1.30757e-07,0.0519772,9.02226,1.10012e-05,-1.79141e-10,1.65457,6.30097e-06,13.3721,-0.0006445
15.068,1.30761e-07,0.0519775,9.02233,1.1001e-05,-1.79124e-10,1.65457,6.30097e-06,13.3714,-0.000643173
15.168,1.30762e-07,0.0519778,9.02239,1.10008e-05,-1.79112e-10,1.65458,6.30134e-06,13.3706,-0.000641854
15.268,1.30761e-07,0.0519783,9.02246,1.10006e-05,-1.79107e-10,1.65459,6.30183e-06,13.3699,-0.000640536
15.368,1.30758e-07,0.0519787,9.02253,1.10004e-05,-1.79106e-10,1.6546,6.30246e-06,13.3692,-0.000639197
15.468,1.30743e-07,0.0519791,9.02259,1.10002e-05,-1.79129e-10,1.6546,6.30285e-06,13.3685,-0.000637899
15.568,1.30742e-07,0.0519789,9.02261,1.1e-05,-1.79123e-10,1.65461,6.30175e-06,13.3677,-0.000636684
15.668,1.30737e-07,0.0519795,9.02271,1.09998e-05,-1.79127e-10,1.65462,6.30264e-06,13.367,-0.000635301
15.768,1.30724e-07,0.0519797,9.02275,1.09996e-05,-1.79149e-10,1.65462,6.30261e-06,13.3663,-0.000634037
15.868,1.30709e-07,0.0519796,9.0228,1.09994e-05,-1.79174e-10,1.65463,6.30196e-06,13.3656,-0.000632777
15.968,1.30695e-07,0.0519801,9.02285,1.09992e-05,-1.79197e-10,1.65464,6.30267e-06,13.3649,-0.000631496
16.068,1.30674e-07,0.0519807,9.02294,1.0999e-05,-1.79236e-10,1.65465,6.3035e-06,13.3642,-0.000630149
16.168,1.3066e-07,0.0519807,9.02297,1.09988e-05,-1.79259e-10,1.65465,6.30305e-06,13.3634,-0.000628913
16.268,1.30643e-07,0.0519813,9.02306,1.09986e-05,-1.79289e-10,1.65466,6.30399e-06,13.3627,-0.000627557
16.368,1.30612e-07,0.0519816,9.02311,1.09984e-05,-1.79354e-10,1.65467,6.30405e-06,13.362,-0.00062632
16.468,1.30592e-07,0.0519816,9.02317,1.09982e-05,-1.79391e-10,1.65467,6.30362e-06,13.3613,-0.000625036
16.568,1.30583e-07,0.0519819,9.02321,1.0998e-05,-1.79402e-10,1.65468,6.30381e-06,13.3606,-0.000623799
16.668,1.30565e-07,0.0519822,9.02327,1.09978e-05,-1.79436e-10,1.65469,6.30405e-06,13.3599,-0.000622512
16.768,1.30549e-07,0.0519824,9.02332,1.09976e-05,-1.79463e-10,1.6547,6.30407e-06,13.3592,-0.000621267
16.868,1.3053e-07,0.0519828,9.02339,1.09974e-05,-1.79499e-10,1.6547,6.30455e-06,13.3585,-0.000619965
16.968,1.30506e-07,0.0519826,9.02341,1.09972e-05,-1.79545e-10,1.65471,6.30361e-06,13.3578,-0.000618795
17.068,1.30489e-07,0.0519827,9.02346,1.09969e-05,-1.79575e-10,1.65472,6.30327e-06,13.3571,-0.000617549
17.168,1.30483e-07,0.0519835,9.02355,1.09967e-05,-1.79581e-10,1.65472,6.3046e-06,13.3564,-0.000616219
17.268,1.30472e-07,0.0519839,9.02362,1.09965e-05,-1.79597e-10,1.65473,6.3051e-06,13.3557,-0.000614937
17.368,1.30454e-07,0.0519838,9.02363,1.09963e-05,-1.79629e-10,1.65474,6.3043e-06,13.355,-0.000613781
17.468,1.30433e-07,0.0519837,9.02365,1.09961e-05,-1.7967e-10,1.65475,6.30369e-06,13.3543,-0.000612626
17.568,1.30445e-07,0.0519845,9.02376,1.09959e-05,-1.79632e-10,1.65475,6.30494e-06,13.3536,-0.000611244
17.668,1.30438e-07,0.0519845,9.0238,1.09957e-05,-1.79639e-10,1.65476,6.30454e-06,13.3529,-0.000610052
17.768,1.30434e-07,0.0519849,9.02387,1.09955e-05,-1.79641e-10,1.65477,6.30491e-06,13.3522,-0.000608773
17.868,1.30412e-07,0.0519844,9.02384,1.09953e-05,-1.79682e-10,1.65477,6.3032e-06,13.3515,-0.000607736
17.968,1.30419e-07,0.0519852,9.02396,1.09951e-05,-1.79657e-10,1.65478,6.30469e-06,13.3508,-0.00060635
18.068,1.30422e-07,0.0519853,9.024,1.09949e-05,-1.79642e-10,1.65479,6.30425e-06,13.3502,-0.000605155
18.168,1.30429e-07,0.0519858,9.02408,1.09947e-05,-1.79615e-10,1.6548,6.30507e-06,13.3495,-0.000603864
18.268,1.3043e-07,0.0519861,9.02413,1.09945e-05,-1.79604e-10,1.6548,6.30533e-06,13.3488,-0.000602651
18.368,1.3043e-07,0.051986,9.02416,1.09943e-05,-1.79596e-10,1.65481,6.3046e-06,13.3481,-0.000601481
18.468,1.30444e-07,0.0519865,9.02423,1.09941e-05,-1.79555e-10,1.65482,6.30511e-06,13.3474,-0.000600208
18.568,1.30447e-07,0.0519865,9.02426,1.09939e-05,-1.7954e-10,1.65482,6.30473e-06,13.3468,-0.000599062
18.668,1.30469e-07,0.0519873,9.02436,1.09937e-05,-1.7948e-10,1.65483,6.30599e-06,13.3461,-0.000597722
18.768,1.30473e-07,0.0519872,9.02438,1.09935e-05,-1.79461e-10,1.65484,6.3053e-06,13.3454,-0.000596603
18.868,1.30493e-07,0.0519875,9.02443,1.09933e-05,-1.79406e-10,1.65485,6.30549e-06,13.3447,-0.000595396
18.968,1.30487e-07,0.0519873,9.02445,1.09931e-05,-1.79411e-10,1.65485,6.30456e-06,13.344,-0.000594256
19.068,1.30525e-07,0.051988,9.02455,1.09929e-05,-1.79315e-10,1.65486,6.30561e-06,13.3434,-0.000592943
19.168,1.30539e-07,0.0519883,9.02461,1.09927e-05,-1.79273e-10,1.65487,6.30597e-06,13.3427,-0.000591736
19.268,1.30546e-07,0.0519884,9.02463,1.09925e-05,-1.79247e-10,1.65487,6.30559e-06,13.342,-0.000590597
19.368,1.30555e-07,0.0519883,9.02465,1.09923e-05,-1.79219e-10,1.65488,6.30495e-06,13.3414,-0.000589469
19.468,1.30587e-07,0.0519884,9.0247,1.09921e-05,-1.79135e-10,1.65489,6.30461e-06,13.3407,-0.000588285
19.568,1.30614e-07,0.0519895,9.02484,1.09919e-05,-1.79064e-10,1.6549,6.30674e-06,13.34,-0.000586883
19.668,1.30628e-07,0.0519894,9.02487,1.09917e-05,-1.79022e-10,1.6549,6.30589e-06,13.3394,-0.00058575
19.768,1.30646e-07,0.0519895,9.02491,1.09915e-05,-1.78972e-10,1.65491,6.30579e-06,13.3387,-0.000584592
19.868,1.30659e-07,0.0519899,9.02497,1.09913e-05,-1.78932e-10,1.65492,6.30603e-06,13.338,-0.000583399
19.968,1.30686e-07,0.0519899,9.02499,1.0991e-05,-1.78861e-10,1.65492,6.30572e-06,13.3374,-0.000582272
20.068,1.30706e-07,0.0519905,9.02507,1.09908e-05,-1.78806e-10,1.65493,6.30653e-06,13.3367,-0.000581021
