# Setup from log.interADMFoam
# Benchmark: true
# Qin_: 178.467
# Vgas_: 300
# Vliq_: 3400
# Vfrac_: 0.0882353
# qGas_: 1.92901e-08
# alphaW: 0.11889
# alphaI: 1e-20
# alphaInterface: 0.75

Time,Sh2,Sch4,Sco2,Gh2,RGh2,Gch4,RGch4,Gco2,RGco2
14.467,1.35399e-07,0.0519672,9.01787,1.09895e-05,-1.67883e-10,1.65231,6.43324e-06,13.3586,-0.000632991
14.567,1.35399e-07,0.0519674,9.01792,1.09892e-05,-1.6787e-10,1.6523,6.43415e-06,13.3578,-0.000631524
14.667,1.35399e-07,0.0519676,9.01798,1.09889e-05,-1.67858e-10,1.6523,6.43517e-06,13.357,-0.000630047
14.767,1.35398e-07,0.0519678,9.01803,1.09886e-05,-1.67846e-10,1.65229,6.43605e-06,13.3561,-0.000628589
14.867,1.35398e-07,0.051968,9.01809,1.09883e-05,-1.67834e-10,1.65228,6.437e-06,13.3553,-0.000627128
14.967,1.35398e-07,0.0519682,9.01814,1.0988e-05,-1.67821e-10,1.65227,6.43808e-06,13.3545,-0.000625656
15.067,1.35398e-07,0.0519684,9.0182,1.09877e-05,-1.67809e-10,1.65227,6.43899e-06,13.3537,-0.000624203
15.167,1.35398e-07,0.0519686,9.01825,1.09874e-05,-1.67797e-10,1.65226,6.44e-06,13.3528,-0.000622744
15.267,1.35398e-07,0.0519688,9.01831,1.09872e-05,-1.67785e-10,1.65225,6.4409e-06,13.352,-0.000621295
15.367,1.35397e-07,0.051969,9.01836,1.09869e-05,-1.67773e-10,1.65224,6.44184e-06,13.3512,-0.00061985
15.467,1.35397e-07,0.0519692,9.01842,1.09866e-05,-1.6776e-10,1.65224,6.44289e-06,13.3504,-0.000618394
15.567,1.35397e-07,0.0519695,9.01848,1.09863e-05,-1.67747e-10,1.65223,6.44411e-06,13.3495,-0.000616929
15.667,1.35397e-07,0.0519697,9.01853,1.0986e-05,-1.67735e-10,1.65222,6.44498e-06,13.3487,-0.000615496
15.767,1.35397e-07,0.0519697,9.01857,1.09857e-05,-1.67724e-10,1.65221,6.4456e-06,13.3479,-0.000614088
15.867,1.35397e-07,0.0519701,9.01864,1.09854e-05,-1.67711e-10,1.65221,6.44699e-06,13.3471,-0.000612617
15.967,1.35397e-07,0.0519704,9.0187,1.09851e-05,-1.67698e-10,1.6522,6.44823e-06,13.3463,-0.00061116
