"T","TMean","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","alphat","epsilon","k","nut","nutMean","p","p_rgh","p_rghMean","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
300,300,3.7266e-06,-1.0849e-07,2.1699,5.8518e-06,-4.5216e-07,2.1795,4.5781e-10,3.6758e-11,0.0023003,-8.5412e-11,1.6917e-07,-4.6355e-07,0.72463,0.0027085,0.13364,0.61594,0.65029,99920,1e+05,1e+05,0,0,0,0,1,8,125,8,200
300,300,3.7318e-06,-1.0963e-07,2.1771,5.8564e-06,-4.5778e-07,2.1867,4.5791e-10,3.7649e-11,0.0022659,-8.6438e-11,1.7e-07,-4.5553e-07,0.73303,0.0026655,0.13351,0.62307,0.65798,99919,1e+05,1e+05,0,0,0,0,1,8.1,125,8.1,200
300,300,3.7369e-06,-1.1077e-07,2.1843,5.8611e-06,-4.634e-07,2.1939,4.5801e-10,3.8539e-11,0.0022316,-8.7464e-11,1.7084e-07,-4.4752e-07,0.74142,0.0026225,0.13339,0.63021,0.66567,99918,1e+05,1e+05,0,0,0,0,1,8.2,125,8.2,200
300,300,3.7421e-06,-1.1192e-07,2.1915,5.8657e-06,-4.6903e-07,2.201,4.5811e-10,3.9429e-11,0.0021973,-8.849e-11,1.7168e-07,-4.3951e-07,0.74982,0.0025795,0.13326,0.63735,0.67335,99917,1e+05,1e+05,0,0,0,0,1,8.3,125,8.3,200
300,300,3.7473e-06,-1.1306e-07,2.1987,5.8704e-06,-4.7465e-07,2.2082,4.5821e-10,4.0319e-11,0.002163,-8.9515e-11,1.7251e-07,-4.3149e-07,0.75821,0.0025365,0.13313,0.64448,0.68104,99916,1e+05,1e+05,0,0,0,0,1,8.4,125,8.4,200
300,300,3.752e-06,-1.1415e-07,2.2057,5.8745e-06,-4.8022e-07,2.2152,4.583e-10,4.1246e-11,0.0021294,-9.0535e-11,1.7315e-07,-4.2347e-07,0.76655,0.0024958,0.133,0.65157,0.68868,99915,1e+05,1e+05,0,0,0,0,1,8.5,125,8.5,200
300,300,3.7534e-06,-1.1478e-07,2.2111,5.8751e-06,-4.8538e-07,2.2206,4.5832e-10,4.2447e-11,0.0021012,-9.1512e-11,1.723e-07,-4.1537e-07,0.77445,0.0024724,0.13288,0.65829,0.696,99914,1e+05,1e+05,0,0,0,0,1,8.6,125,8.6,200
300,300,3.7548e-06,-1.1542e-07,2.2165,5.8757e-06,-4.9054e-07,2.226,4.5835e-10,4.3648e-11,0.002073,-9.2488e-11,1.7144e-07,-4.0728e-07,0.78236,0.0024489,0.13276,0.66501,0.70332,99913,1e+05,1e+05,0,0,0,0,1,8.7,125,8.7,200
300,300,3.7562e-06,-1.1606e-07,2.2219,5.8763e-06,-4.957e-07,2.2314,4.5837e-10,4.4848e-11,0.0020448,-9.3464e-11,1.7059e-07,-3.9918e-07,0.79026,0.0024254,0.13264,0.67172,0.71065,99912,1e+05,1e+05,0,0,0,0,1,8.8,125,8.8,200
300,300,3.7576e-06,-1.1669e-07,2.2274,5.8769e-06,-5.0086e-07,2.2368,4.584e-10,4.6049e-11,0.0020166,-9.444e-11,1.6974e-07,-3.9109e-07,0.79817,0.002402,0.13252,0.67844,0.71797,99911,1e+05,1e+05,0,0,0,0,1,8.9,125,8.9,200
300,300,3.759e-06,-1.1733e-07,2.2328,5.8775e-06,-5.0602e-07,2.2421,4.5842e-10,4.725e-11,0.0019884,-9.5416e-11,1.6889e-07,-3.83e-07,0.80607,0.0023785,0.1324,0.68516,0.72529,99910,1e+05,1e+05,0,0,0,0,1,9,125,9,200
300,300,3.7604e-06,-1.1797e-07,2.2382,5.8781e-06,-5.1118e-07,2.2475,4.5845e-10,4.845e-11,0.0019602,-9.6393e-11,1.6804e-07,-3.749e-07,0.81398,0.002355,0.13228,0.69188,0.73261,99909,1e+05,1e+05,0,0,0,0,1,9.1,125,9.1,200
300,300,3.7618e-06,-1.186e-07,2.2436,5.8787e-06,-5.1634e-07,2.2529,4.5848e-10,4.9651e-11,0.001932,-9.7369e-11,1.6719e-07,-3.6681e-07,0.82188,0.0023316,0.13216,0.6986,0.73994,99908,1e+05,1e+05,0,0,0,0,1,9.2,125,9.2,200
300,300,3.7632e-06,-1.1924e-07,2.249,5.8793e-06,-5.215e-07,2.2583,4.585e-10,5.0852e-11,0.0019038,-9.8345e-11,1.6634e-07,-3.5871e-07,0.82979,0.0023081,0.13205,0.70532,0.74726,99907,1e+05,1e+05,0,0,0,0,1,9.3,125,9.3,200
300,300,3.7646e-06,-1.1988e-07,2.2544,5.8799e-06,-5.2666e-07,2.2637,4.5853e-10,5.2052e-11,0.0018756,-9.9321e-11,1.6549e-07,-3.5062e-07,0.83769,0.0022846,0.13193,0.71204,0.75458,99906,1e+05,1e+05,0,0,0,0,1,9.4,125,9.4,200
300,300,3.766e-06,-1.2051e-07,2.2599,5.8805e-06,-5.3182e-07,2.2691,4.5855e-10,5.3253e-11,0.0018474,-1.003e-10,1.6464e-07,-3.4252e-07,0.84559,0.0022612,0.13181,0.71876,0.7619,99905,1e+05,1e+05,0,0,0,0,1,9.5,125,9.5,200
300,300,3.7674e-06,-1.2115e-07,2.2653,5.8811e-06,-5.3698e-07,2.2745,4.5858e-10,5.4454e-11,0.0018192,-1.0127e-10,1.6379e-07,-3.3443e-07,0.8535,0.0022377,0.13169,0.72547,0.76922,99904,1e+05,1e+05,0,0,0,0,1,9.6,125,9.6,200
300,300,3.7688e-06,-1.2179e-07,2.2707,5.8817e-06,-5.4214e-07,2.2799,4.586e-10,5.5654e-11,0.001791,-1.0225e-10,1.6294e-07,-3.2633e-07,0.8614,0.0022142,0.13157,0.73219,0.77655,99903,1e+05,1e+05,0,0,0,0,1,9.7,125,9.7,200
300,300,3.7702e-06,-1.2242e-07,2.2761,5.8823e-06,-5.473e-07,2.2853,4.5863e-10,5.6855e-11,0.0017628,-1.0323e-10,1.6208e-07,-3.1824e-07,0.86931,0.0021908,0.13145,0.73891,0.78387,99902,1e+05,1e+05,0,0,0,0,1,9.8,125,9.8,200
300,300,3.7716e-06,-1.2306e-07,2.2815,5.8829e-06,-5.5246e-07,2.2907,4.5866e-10,5.8055e-11,0.0017346,-1.042e-10,1.6123e-07,-3.1015e-07,0.87721,0.0021673,0.13133,0.74563,0.79119,99901,1e+05,1e+05,0,0,0,0,1,9.9,125,9.9,200
300,300,3.773e-06,-1.237e-07,2.2869,5.8835e-06,-5.5762e-07,2.2961,4.5868e-10,5.9256e-11,0.0017064,-1.0518e-10,1.6038e-07,-3.0205e-07,0.88512,0.0021438,0.13121,0.75235,0.79851,99900,1e+05,1e+05,0,0,0,0,1,10,125,10,200
300,300,3.7744e-06,-1.2433e-07,2.2923,5.8841e-06,-5.6278e-07,2.3015,4.5871e-10,6.0457e-11,0.0016782,-1.0615e-10,1.5953e-07,-2.9396e-07,0.89302,0.0021204,0.13109,0.75907,0.80583,99899,1e+05,1e+05,0,0,0,0,1,10.1,125,10.1,200
300,300,3.7758e-06,-1.2497e-07,2.2978,5.8847e-06,-5.6794e-07,2.3069,4.5873e-10,6.1657e-11,0.00165,-1.0713e-10,1.5868e-07,-2.8586e-07,0.90093,0.0020969,0.13097,0.76579,0.81316,99898,1e+05,1e+05,0,0,0,0,1,10.2,125,10.2,200
300,300,3.7772e-06,-1.2561e-07,2.3032,5.8853e-06,-5.731e-07,2.3123,4.5876e-10,6.2858e-11,0.0016218,-1.0811e-10,1.5783e-07,-2.7777e-07,0.90883,0.0020734,0.13086,0.77251,0.82048,99897,1e+05,1e+05,0,0,0,0,1,10.3,125,10.3,200
300,300,3.7786e-06,-1.2624e-07,2.3086,5.8859e-06,-5.7826e-07,2.3176,4.5878e-10,6.4059e-11,0.0015936,-1.0908e-10,1.5698e-07,-2.6967e-07,0.91673,0.00205,0.13074,0.77922,0.8278,99896,1e+05,1e+05,0,0,0,0,1,10.4,125,10.4,200
300,300,3.78e-06,-1.2688e-07,2.314,5.8865e-06,-5.8342e-07,2.323,4.5881e-10,6.5259e-11,0.0015654,-1.1006e-10,1.5613e-07,-2.6158e-07,0.92464,0.0020265,0.13062,0.78594,0.83512,99895,1e+05,1e+05,0,0,0,0,1,10.5,125,10.5,200
300,300,3.7814e-06,-1.2751e-07,2.3194,5.8871e-06,-5.8858e-07,2.3284,4.5884e-10,6.646e-11,0.0015372,-1.1104e-10,1.5528e-07,-2.5348e-07,0.93254,0.002003,0.1305,0.79266,0.84245,99894,1e+05,1e+05,0,0,0,0,1,10.6,125,10.6,200
300,300,3.7828e-06,-1.2815e-07,2.3248,5.8877e-06,-5.9374e-07,2.3338,4.5886e-10,6.7661e-11,0.001509,-1.1201e-10,1.5443e-07,-2.4539e-07,0.94045,0.0019796,0.13038,0.79938,0.84977,99893,1e+05,1e+05,0,0,0,0,1,10.7,125,10.7,200
300,300,3.7842e-06,-1.2879e-07,2.3303,5.8883e-06,-5.989e-07,2.3392,4.5889e-10,6.8861e-11,0.0014808,-1.1299e-10,1.5358e-07,-2.373e-07,0.94835,0.0019561,0.13026,0.8061,0.85709,99892,1e+05,1e+05,0,0,0,0,1,10.8,125,10.8,200
300,300,3.7856e-06,-1.2942e-07,2.3357,5.8889e-06,-6.0406e-07,2.3446,4.5891e-10,7.0062e-11,0.0014526,-1.1396e-10,1.5272e-07,-2.292e-07,0.95626,0.0019326,0.13014,0.81282,0.86441,99891,1e+05,1e+05,0,0,0,0,1,10.9,125,10.9,200
300,300,3.787e-06,-1.3006e-07,2.3411,5.8895e-06,-6.0922e-07,2.35,4.5894e-10,7.1262e-11,0.0014244,-1.1494e-10,1.5187e-07,-2.2111e-07,0.96416,0.0019092,0.13002,0.81954,0.87173,99890,1e+05,1e+05,0,0,0,0,1,11,125,11,200
300,300,3.7884e-06,-1.307e-07,2.3465,5.8901e-06,-6.1438e-07,2.3554,4.5896e-10,7.2463e-11,0.0013962,-1.1592e-10,1.5102e-07,-2.1301e-07,0.97207,0.0018857,0.1299,0.82626,0.87906,99889,1e+05,1e+05,0,0,0,0,1,11.1,125,11.1,200
300,300,3.7898e-06,-1.3133e-07,2.3519,5.8907e-06,-6.1954e-07,2.3608,4.5899e-10,7.3664e-11,0.001368,-1.1689e-10,1.5017e-07,-2.0492e-07,0.97997,0.0018622,0.12978,0.83298,0.88638,99888,1e+05,1e+05,0,0,0,0,1,11.2,125,11.2,200
300,300,3.7912e-06,-1.3197e-07,2.3573,5.8912e-06,-6.247e-07,2.3662,4.5902e-10,7.4864e-11,0.0013398,-1.1787e-10,1.4932e-07,-1.9682e-07,0.98788,0.0018388,0.12966,0.83969,0.8937,99887,1e+05,1e+05,0,0,0,0,1,11.3,125,11.3,200
300,300,3.7908e-06,-1.3234e-07,2.3617,5.8908e-06,-6.294e-07,2.3705,4.5922e-10,7.6265e-11,0.0013203,-1.1889e-10,1.475e-07,-1.9004e-07,0.99503,0.0018229,0.12955,0.84578,0.90039,99886,1e+05,1e+05,0,0,0,0,1,11.4,125,11.4,200
300,300,3.7896e-06,-1.3259e-07,2.3656,5.89e-06,-6.3391e-07,2.3744,4.5951e-10,7.7749e-11,0.0013045,-1.1994e-10,1.4526e-07,-1.8382e-07,1.0019,0.0018102,0.12945,0.85158,0.90681,99885,1e+05,1e+05,0,0,0,0,1,11.5,125,11.5,200
300,300,3.7885e-06,-1.3284e-07,2.3695,5.8891e-06,-6.3841e-07,2.3783,4.598e-10,7.9234e-11,0.0012887,-1.2098e-10,1.4303e-07,-1.7759e-07,1.0087,0.0017976,0.12934,0.85739,0.91324,99884,1e+05,1e+05,0,0,0,0,1,11.6,125,11.6,200
300,300,3.7873e-06,-1.331e-07,2.3734,5.8883e-06,-6.4291e-07,2.3822,4.6008e-10,8.0719e-11,0.0012729,-1.2203e-10,1.4079e-07,-1.7137e-07,1.0155,0.0017849,0.12923,0.8632,0.91966,99883,1e+05,1e+05,0,0,0,0,1,11.7,125,11.7,200
300,300,3.7861e-06,-1.3335e-07,2.3773,5.8874e-06,-6.4742e-07,2.3861,4.6037e-10,8.2204e-11,0.0012571,-1.2308e-10,1.3855e-07,-1.6514e-07,1.0224,0.0017723,0.12913,0.86901,0.92608,99882,1e+05,1e+05,0,0,0,0,1,11.8,125,11.8,200
300,300,3.785e-06,-1.336e-07,2.3813,5.8865e-06,-6.5192e-07,2.39,4.6065e-10,8.3688e-11,0.0012414,-1.2412e-10,1.3632e-07,-1.5892e-07,1.0292,0.0017596,0.12902,0.87482,0.93251,99881,1e+05,1e+05,0,0,0,0,1,11.9,125,11.9,200
300,300,3.7838e-06,-1.3385e-07,2.3852,5.8857e-06,-6.5643e-07,2.3939,4.6094e-10,8.5173e-11,0.0012256,-1.2517e-10,1.3408e-07,-1.5269e-07,1.036,0.001747,0.12891,0.88063,0.93893,99881,1e+05,1e+05,0,0,0,0,1,12,125,12,200
300,300,3.7826e-06,-1.3411e-07,2.3891,5.8848e-06,-6.6093e-07,2.3977,4.6123e-10,8.6658e-11,0.0012098,-1.2621e-10,1.3185e-07,-1.4647e-07,1.0429,0.0017343,0.1288,0.88644,0.94535,99880,1e+05,1e+05,0,0,0,0,1,12.1,125,12.1,200
300,300,3.7815e-06,-1.3436e-07,2.393,5.884e-06,-6.6544e-07,2.4016,4.6151e-10,8.8142e-11,0.001194,-1.2726e-10,1.2961e-07,-1.4025e-07,1.0497,0.0017217,0.1287,0.89225,0.95178,99879,1e+05,1e+05,0,0,0,0,1,12.2,125,12.2,200
300,300,3.7803e-06,-1.3461e-07,2.3969,5.8831e-06,-6.6994e-07,2.4055,4.618e-10,8.9627e-11,0.0011782,-1.283e-10,1.2737e-07,-1.3402e-07,1.0565,0.001709,0.12859,0.89806,0.9582,99878,1e+05,1e+05,0,0,0,0,1,12.3,125,12.3,200
300,300,3.7791e-06,-1.3487e-07,2.4008,5.8823e-06,-6.7445e-07,2.4094,4.6208e-10,9.1112e-11,0.0011624,-1.2935e-10,1.2514e-07,-1.278e-07,1.0634,0.0016964,0.12848,0.90387,0.96462,99877,1e+05,1e+05,0,0,0,0,1,12.4,125,12.4,200
300,300,3.778e-06,-1.3512e-07,2.4047,5.8814e-06,-6.7895e-07,2.4133,4.6237e-10,9.2597e-11,0.0011466,-1.3039e-10,1.229e-07,-1.2157e-07,1.0702,0.0016837,0.12838,0.90968,0.97105,99876,1e+05,1e+05,0,0,0,0,1,12.5,125,12.5,200
300,300,3.7768e-06,-1.3537e-07,2.4086,5.8806e-06,-6.8346e-07,2.4172,4.6266e-10,9.4081e-11,0.0011308,-1.3144e-10,1.2067e-07,-1.1535e-07,1.0771,0.0016711,0.12827,0.91549,0.97747,99875,1e+05,1e+05,0,0,0,0,1,12.6,125,12.6,200
300,300,3.7756e-06,-1.3562e-07,2.4126,5.8797e-06,-6.8796e-07,2.4211,4.6294e-10,9.5566e-11,0.001115,-1.3248e-10,1.1843e-07,-1.0912e-07,1.0839,0.0016584,0.12816,0.9213,0.98389,99874,1e+05,1e+05,0,0,0,0,1,12.7,125,12.7,200
300,300,3.7745e-06,-1.3588e-07,2.4165,5.8788e-06,-6.9246e-07,2.425,4.6323e-10,9.7051e-11,0.0010992,-1.3353e-10,1.1619e-07,-1.029e-07,1.0907,0.0016458,0.12805,0.92711,0.99032,99873,1e+05,1e+05,0,0,0,0,1,12.8,125,12.8,200
300,300,3.7733e-06,-1.3613e-07,2.4204,5.878e-06,-6.9697e-07,2.4289,4.6351e-10,9.8536e-11,0.0010834,-1.3457e-10,1.1396e-07,-9.6674e-08,1.0976,0.0016331,0.12795,0.93292,0.99674,99872,1e+05,1e+05,0,0,0,0,1,12.9,125,12.9,200
300,300,3.7721e-06,-1.3638e-07,2.4243,5.8771e-06,-7.0147e-07,2.4327,4.638e-10,1.0002e-10,0.0010676,-1.3562e-10,1.1172e-07,-9.0449e-08,1.1044,0.0016205,0.12784,0.93873,1.0032,99871,1e+05,1e+05,0,0,0,0,1,13,125,13,200
300,300,3.771e-06,-1.3664e-07,2.4282,5.8763e-06,-7.0598e-07,2.4366,4.6409e-10,1.0151e-10,0.0010518,-1.3666e-10,1.0949e-07,-8.4225e-08,1.1112,0.0016078,0.12773,0.94454,1.0096,99870,1e+05,1e+05,0,0,0,0,1,13.1,125,13.1,200
300,300,3.7698e-06,-1.3689e-07,2.4321,5.8754e-06,-7.1048e-07,2.4405,4.6437e-10,1.0299e-10,0.001036,-1.3771e-10,1.0725e-07,-7.8e-08,1.1181,0.0015952,0.12763,0.95035,1.016,99869,1e+05,1e+05,0,0,0,0,1,13.2,125,13.2,200
300,300,3.7686e-06,-1.3714e-07,2.436,5.8746e-06,-7.1499e-07,2.4444,4.6466e-10,1.0447e-10,0.0010202,-1.3875e-10,1.0501e-07,-7.1776e-08,1.1249,0.0015825,0.12752,0.95616,1.0224,99868,1e+05,1e+05,0,0,0,0,1,13.3,125,13.3,200
300,300,3.7675e-06,-1.3739e-07,2.44,5.8737e-06,-7.1949e-07,2.4483,4.6494e-10,1.0596e-10,0.0010044,-1.398e-10,1.0278e-07,-6.5551e-08,1.1317,0.0015699,0.12741,0.96197,1.0289,99867,1e+05,1e+05,0,0,0,0,1,13.4,125,13.4,200
300,300,3.7663e-06,-1.3765e-07,2.4439,5.8729e-06,-7.24e-07,2.4522,4.6523e-10,1.0744e-10,0.00098858,-1.4084e-10,1.0054e-07,-5.9327e-08,1.1386,0.0015572,0.1273,0.96778,1.0353,99866,1e+05,1e+05,0,0,0,0,1,13.5,125,13.5,200
300,300,3.7651e-06,-1.379e-07,2.4478,5.872e-06,-7.285e-07,2.4561,4.6552e-10,1.0893e-10,0.00097278,-1.4189e-10,9.8305e-08,-5.3102e-08,1.1454,0.0015446,0.1272,0.97359,1.0417,99866,1e+05,1e+05,0,0,0,0,1,13.6,125,13.6,200
300,300,3.764e-06,-1.3815e-07,2.4517,5.8711e-06,-7.3301e-07,2.46,4.658e-10,1.1041e-10,0.00095699,-1.4293e-10,9.6069e-08,-4.6878e-08,1.1522,0.0015319,0.12709,0.9794,1.0481,99865,1e+05,1e+05,0,0,0,0,1,13.7,125,13.7,200
300,300,3.7628e-06,-1.3841e-07,2.4556,5.8703e-06,-7.3751e-07,2.4639,4.6609e-10,1.119e-10,0.00094119,-1.4398e-10,9.3833e-08,-4.0653e-08,1.1591,0.0015193,0.12698,0.98521,1.0546,99864,1e+05,1e+05,0,0,0,0,1,13.8,125,13.8,200
300,300,3.7616e-06,-1.3866e-07,2.4595,5.8694e-06,-7.4201e-07,2.4678,4.6637e-10,1.1338e-10,0.00092539,-1.4503e-10,9.1597e-08,-3.4429e-08,1.1659,0.0015066,0.12688,0.99102,1.061,99863,1e+05,1e+05,0,0,0,0,1,13.9,125,13.9,200
300,300,3.7605e-06,-1.3891e-07,2.4634,5.8686e-06,-7.4652e-07,2.4716,4.6666e-10,1.1487e-10,0.00090959,-1.4607e-10,8.9361e-08,-2.8204e-08,1.1727,0.0014939,0.12677,0.99683,1.0674,99862,1e+05,1e+05,0,0,0,0,1,14,125,14,200
300,300,3.7593e-06,-1.3916e-07,2.4673,5.8677e-06,-7.5102e-07,2.4755,4.6694e-10,1.1635e-10,0.00089379,-1.4712e-10,8.7125e-08,-2.1979e-08,1.1796,0.0014813,0.12666,1.0026,1.0738,99861,1e+05,1e+05,0,0,0,0,1,14.1,125,14.1,200
300,300,3.7581e-06,-1.3942e-07,2.4713,5.8669e-06,-7.5553e-07,2.4794,4.6723e-10,1.1784e-10,0.000878,-1.4816e-10,8.4889e-08,-1.5755e-08,1.1864,0.0014686,0.12655,1.0085,1.0802,99860,1e+05,1e+05,0,0,0,0,1,14.2,125,14.2,200
300,300,3.757e-06,-1.3967e-07,2.4752,5.866e-06,-7.6003e-07,2.4833,4.6752e-10,1.1932e-10,0.0008622,-1.4921e-10,8.2653e-08,-9.5303e-09,1.1932,0.001456,0.12645,1.0143,1.0867,99859,1e+05,1e+05,0,0,0,0,1,14.3,125,14.3,200
300,300,3.7558e-06,-1.3992e-07,2.4791,5.8651e-06,-7.6454e-07,2.4872,4.678e-10,1.2081e-10,0.0008464,-1.5025e-10,8.0417e-08,-3.3058e-09,1.2001,0.0014433,0.12634,1.0201,1.0931,99858,1e+05,1e+05,0,0,0,0,1,14.4,125,14.4,200
300,300,3.7546e-06,-1.4018e-07,2.483,5.8643e-06,-7.6904e-07,2.4911,4.6809e-10,1.2229e-10,0.0008306,-1.513e-10,7.8181e-08,2.9187e-09,1.2069,0.0014307,0.12623,1.0259,1.0995,99857,1e+05,1e+05,0,0,0,0,1,14.5,125,14.5,200
300,300,3.7535e-06,-1.4043e-07,2.4869,5.8634e-06,-7.7355e-07,2.495,4.6837e-10,1.2378e-10,0.0008148,-1.5234e-10,7.5945e-08,9.1433e-09,1.2138,0.001418,0.12613,1.0317,1.1059,99856,1e+05,1e+05,0,0,0,0,1,14.6,125,14.6,200
300,300,3.7523e-06,-1.4068e-07,2.4908,5.8626e-06,-7.7805e-07,2.4989,4.6866e-10,1.2526e-10,0.00079901,-1.5339e-10,7.3709e-08,1.5368e-08,1.2206,0.0014054,0.12602,1.0375,1.1124,99855,1e+05,1e+05,0,0,0,0,1,14.7,125,14.7,200
300,300,3.7511e-06,-1.4093e-07,2.4947,5.8617e-06,-7.8256e-07,2.5028,4.6895e-10,1.2675e-10,0.00078321,-1.5443e-10,7.1473e-08,2.1592e-08,1.2274,0.0013927,0.12591,1.0433,1.1188,99854,1e+05,1e+05,0,0,0,0,1,14.8,125,14.8,200
300,300,3.75e-06,-1.4119e-07,2.4986,5.8609e-06,-7.8706e-07,2.5066,4.6923e-10,1.2823e-10,0.00076741,-1.5548e-10,6.9237e-08,2.7817e-08,1.2343,0.0013801,0.1258,1.0491,1.1252,99853,1e+05,1e+05,0,0,0,0,1,14.9,125,14.9,200
300,300,3.7488e-06,-1.4144e-07,2.5026,5.86e-06,-7.9156e-07,2.5105,4.6952e-10,1.2972e-10,0.00075161,-1.5652e-10,6.7001e-08,3.4041e-08,1.2411,0.0013674,0.1257,1.0549,1.1316,99852,1e+05,1e+05,0,0,0,0,1,15,125,15,200
300,300,3.7458e-06,-1.4142e-07,2.5058,5.8596e-06,-7.9609e-07,2.5137,4.7048e-10,1.3169e-10,0.00074421,-1.5804e-10,6.3921e-08,3.8353e-08,1.2475,0.0013595,0.12559,1.0604,1.1378,99851,1e+05,1e+05,0,0,0,0,1,15.1,125,15.1,200
300,300,3.7429e-06,-1.414e-07,2.509,5.8592e-06,-8.0062e-07,2.5169,4.7144e-10,1.3367e-10,0.0007368,-1.5955e-10,6.0841e-08,4.2665e-08,1.254,0.0013516,0.12549,1.0659,1.1439,99850,1e+05,1e+05,0,0,0,0,1,15.2,125,15.2,200
300,300,3.7399e-06,-1.4138e-07,2.5121,5.8588e-06,-8.0515e-07,2.52,4.7241e-10,1.3565e-10,0.00072939,-1.6106e-10,5.7761e-08,4.6976e-08,1.2604,0.0013436,0.12538,1.0713,1.1501,99849,1e+05,1e+05,0,0,0,0,1,15.3,125,15.3,200
300,300,3.737e-06,-1.4136e-07,2.5153,5.8584e-06,-8.0968e-07,2.5232,4.7337e-10,1.3762e-10,0.00072199,-1.6257e-10,5.4682e-08,5.1288e-08,1.2668,0.0013357,0.12527,1.0768,1.1562,99849,1e+05,1e+05,0,0,0,0,1,15.4,125,15.4,200
300,300,3.734e-06,-1.4133e-07,2.5185,5.858e-06,-8.1421e-07,2.5264,4.7433e-10,1.396e-10,0.00071458,-1.6409e-10,5.1602e-08,5.5599e-08,1.2733,0.0013278,0.12517,1.0823,1.1624,99848,1e+05,1e+05,0,0,0,0,1,15.5,125,15.5,200
300,300,3.731e-06,-1.4131e-07,2.5217,5.8576e-06,-8.1874e-07,2.5295,4.7529e-10,1.4158e-10,0.00070718,-1.656e-10,4.8522e-08,5.9911e-08,1.2797,0.0013199,0.12506,1.0878,1.1685,99847,1e+05,1e+05,0,0,0,0,1,15.6,125,15.6,200
300,300,3.7281e-06,-1.4129e-07,2.5249,5.8572e-06,-8.2327e-07,2.5327,4.7625e-10,1.4355e-10,0.00069977,-1.6711e-10,4.5442e-08,6.4223e-08,1.2862,0.0013119,0.12496,1.0932,1.1747,99846,1e+05,1e+05,0,0,0,0,1,15.7,125,15.7,200
300,300,3.7251e-06,-1.4127e-07,2.5281,5.8568e-06,-8.278e-07,2.5359,4.7722e-10,1.4553e-10,0.00069237,-1.6862e-10,4.2363e-08,6.8534e-08,1.2926,0.001304,0.12485,1.0987,1.1808,99845,1e+05,1e+05,0,0,0,0,1,15.8,125,15.8,200
300,300,3.7222e-06,-1.4125e-07,2.5313,5.8564e-06,-8.3233e-07,2.5391,4.7818e-10,1.4751e-10,0.00068496,-1.7014e-10,3.9283e-08,7.2846e-08,1.299,0.0012961,0.12474,1.1042,1.187,99844,1e+05,1e+05,0,0,0,0,1,15.9,125,15.9,200
300,300,3.7192e-06,-1.4123e-07,2.5345,5.856e-06,-8.3686e-07,2.5422,4.7914e-10,1.4948e-10,0.00067756,-1.7165e-10,3.6203e-08,7.7157e-08,1.3055,0.0012881,0.12464,1.1097,1.1931,99843,1e+05,1e+05,0,0,0,0,1,16,125,16,200
300,300,3.7163e-06,-1.4121e-07,2.5377,5.8556e-06,-8.4139e-07,2.5454,4.801e-10,1.5146e-10,0.00067015,-1.7316e-10,3.3123e-08,8.1469e-08,1.3119,0.0012802,0.12453,1.1151,1.1993,99842,1e+05,1e+05,0,0,0,0,1,16.1,125,16.1,200
300,300,3.7133e-06,-1.4119e-07,2.5409,5.8552e-06,-8.4592e-07,2.5486,4.8107e-10,1.5344e-10,0.00066274,-1.7468e-10,3.0044e-08,8.578e-08,1.3184,0.0012723,0.12443,1.1206,1.2055,99841,1e+05,1e+05,0,0,0,0,1,16.2,125,16.2,200
300,300,3.7103e-06,-1.4117e-07,2.5441,5.8548e-06,-8.5045e-07,2.5517,4.8203e-10,1.5541e-10,0.00065534,-1.7619e-10,2.6964e-08,9.0092e-08,1.3248,0.0012643,0.12432,1.1261,1.2116,99840,1e+05,1e+05,0,0,0,0,1,16.3,125,16.3,200
300,300,3.7074e-06,-1.4115e-07,2.5473,5.8544e-06,-8.5498e-07,2.5549,4.8299e-10,1.5739e-10,0.00064793,-1.777e-10,2.3884e-08,9.4404e-08,1.3312,0.0012564,0.12421,1.1315,1.2178,99839,1e+05,1e+05,0,0,0,0,1,16.4,125,16.4,200
300,300,3.7044e-06,-1.4113e-07,2.5505,5.854e-06,-8.595e-07,2.5581,4.8395e-10,1.5937e-10,0.00064053,-1.7921e-10,2.0805e-08,9.8715e-08,1.3377,0.0012485,0.12411,1.137,1.2239,99838,1e+05,1e+05,0,0,0,0,1,16.5,125,16.5,200
300,300,3.7015e-06,-1.411e-07,2.5537,5.8536e-06,-8.6403e-07,2.5612,4.8492e-10,1.6135e-10,0.00063312,-1.8073e-10,1.7725e-08,1.0303e-07,1.3441,0.0012405,0.124,1.1425,1.2301,99837,1e+05,1e+05,0,0,0,0,1,16.6,125,16.6,200
300,300,3.6985e-06,-1.4108e-07,2.5569,5.8532e-06,-8.6856e-07,2.5644,4.8588e-10,1.6332e-10,0.00062572,-1.8224e-10,1.4645e-08,1.0734e-07,1.3505,0.0012326,0.1239,1.148,1.2362,99836,1e+05,1e+05,0,0,0,0,1,16.7,125,16.7,200
300,300,3.6955e-06,-1.4106e-07,2.5601,5.8528e-06,-8.7309e-07,2.5676,4.8684e-10,1.653e-10,0.00061831,-1.8375e-10,1.1565e-08,1.1165e-07,1.357,0.0012247,0.12379,1.1534,1.2424,99835,1e+05,1e+05,0,0,0,0,1,16.8,125,16.8,200
