# Setup from log.interADMFoam
# Benchmark: true
# Qin_: 178.467
# Vgas_: 300
# Vliq_: 3400
# Vfrac_: 0.0882353
# qGas_: 1.92901e-08
# alphaW: 0.11889
# alphaI: 1e-20
# alphaInterface: 0.75

Time,Sac,Sh2,Sch4,Sco2,Gh2,RGh2,Gch4,RGch4,Gco2,RGco2
18.168,0.0458295,1.30589e-07,0.0519822,9.02378,1.09763e-05,-1.78442e-10,1.65204,6.48648e-06,13.3303,-0.000573719
18.268,0.0458285,1.30573e-07,0.0519817,9.02376,1.0976e-05,-1.78466e-10,1.65203,6.48591e-06,13.3296,-0.000572542
18.368,0.0458289,1.30562e-07,0.0519822,9.02386,1.09757e-05,-1.78478e-10,1.65203,6.48748e-06,13.3288,-0.000571072
18.468,0.0458232,1.30538e-07,0.0519824,9.02391,1.09754e-05,-1.7852e-10,1.65202,6.48847e-06,13.328,-0.000569715
18.568,0.0458249,1.30538e-07,0.0519822,9.0239,1.09751e-05,-1.78507e-10,1.65201,6.48854e-06,13.3273,-0.000568521
18.668,0.0458295,1.30538e-07,0.0519831,9.0241,1.09748e-05,-1.78494e-10,1.652,6.49104e-06,13.3265,-0.000566837
18.768,0.0458296,1.30533e-07,0.0519834,9.02416,1.09745e-05,-1.78492e-10,1.652,6.49221e-06,13.3257,-0.000565474
18.868,0.0458265,1.3052e-07,0.051983,9.02415,1.09742e-05,-1.78509e-10,1.65199,6.49184e-06,13.325,-0.000564278
18.968,0.045826,1.30521e-07,0.0519836,9.02422,1.09739e-05,-1.78495e-10,1.65198,6.49373e-06,13.3242,-0.000562891
19.068,0.0458299,1.30532e-07,0.0519841,9.0243,1.09737e-05,-1.78456e-10,1.65198,6.49533e-06,13.3235,-0.000561509
19.168,0.045824,1.30516e-07,0.0519834,9.02425,1.09734e-05,-1.7848e-10,1.65197,6.49435e-06,13.3227,-0.000560415
19.268,0.0458272,1.30531e-07,0.0519842,9.02438,1.09731e-05,-1.78432e-10,1.65196,6.49666e-06,13.322,-0.000558893
19.368,0.0458296,1.30546e-07,0.0519845,9.02447,1.09728e-05,-1.78384e-10,1.65195,6.49774e-06,13.3212,-0.000557473
19.468,0.0458267,1.30545e-07,0.0519843,9.02441,1.09725e-05,-1.78374e-10,1.65195,6.49772e-06,13.3205,-0.000556419
19.568,0.0458302,1.3056e-07,0.0519853,9.02459,1.09722e-05,-1.78326e-10,1.65194,6.5005e-06,13.3197,-0.000554807
19.668,0.0458303,1.30569e-07,0.0519855,9.0246,1.09719e-05,-1.78293e-10,1.65193,6.50156e-06,13.319,-0.000553563
19.768,0.0458231,1.30562e-07,0.0519848,9.02454,1.09716e-05,-1.78296e-10,1.65193,6.50034e-06,13.3182,-0.000552523
19.868,0.0458244,1.30573e-07,0.0519858,9.02466,1.09713e-05,-1.78256e-10,1.65192,6.50318e-06,13.3175,-0.000551042
19.968,0.045828,1.30588e-07,0.0519861,9.02469,1.0971e-05,-1.7821e-10,1.65191,6.50428e-06,13.3168,-0.000549782
20.068,0.0458256,1.30591e-07,0.0519855,9.02467,1.09707e-05,-1.78188e-10,1.65191,6.5035e-06,13.316,-0.000548654
20.168,0.0458292,1.30606e-07,0.0519865,9.02474,1.09704e-05,-1.78141e-10,1.6519,6.50622e-06,13.3153,-0.000547284
20.268,0.0458301,1.30621e-07,0.0519865,9.02481,1.09701e-05,-1.78093e-10,1.65189,6.50687e-06,13.3146,-0.000545941
20.368,0.0458237,1.30619e-07,0.0519863,9.02479,1.09698e-05,-1.78086e-10,1.65188,6.50676e-06,13.3138,-0.000544822
20.468,0.0458202,1.30619e-07,0.0519872,9.0249,1.09695e-05,-1.78071e-10,1.65188,6.50928e-06,13.3131,-0.000543386
20.568,0.0458294,1.30647e-07,0.0519874,9.02493,1.09692e-05,-1.77993e-10,1.65187,6.51022e-06,13.3124,-0.000542143
20.668,0.0458242,1.30649e-07,0.0519872,9.02499,1.09689e-05,-1.77976e-10,1.65186,6.5104e-06,13.3116,-0.000540826
20.768,0.0458214,1.30653e-07,0.0519878,9.02504,1.09686e-05,-1.77955e-10,1.65186,6.51227e-06,13.3109,-0.000539537
20.868,0.0458308,1.30688e-07,0.0519882,9.02507,1.09683e-05,-1.7786e-10,1.65185,6.51347e-06,13.3102,-0.000538301
20.968,0.0458308,1.30702e-07,0.0519884,9.02509,1.0968e-05,-1.77814e-10,1.65184,6.51442e-06,13.3095,-0.000537087
21.068,0.0458179,1.30681e-07,0.0519883,9.02509,1.09677e-05,-1.77849e-10,1.65184,6.51487e-06,13.3087,-0.000535924
21.168,0.0458308,1.30733e-07,0.0519887,9.02515,1.09674e-05,-1.77717e-10,1.65183,6.51622e-06,13.308,-0.000534605
21.268,0.0458296,1.30745e-07,0.0519889,9.02522,1.09671e-05,-1.77676e-10,1.65182,6.51706e-06,13.3073,-0.000533296
21.368,0.0458183,1.30724e-07,0.0519892,9.02529,1.09668e-05,-1.77711e-10,1.65181,6.51835e-06,13.3066,-0.000531982
21.4679,0.0458227,1.30758e-07,0.0519885,9.02527,1.09665e-05,-1.7762e-10,1.65181,6.51726e-06,13.3058,-0.000530863
21.5677,0.0458312,1.3079e-07,0.0519897,9.02544,1.09662e-05,-1.77533e-10,1.6518,6.52049e-06,13.3051,-0.000529319
21.6677,0.0458186,1.30771e-07,0.05199,9.02545,1.09659e-05,-1.77565e-10,1.65179,6.52153e-06,13.3044,-0.000528139
21.7677,0.0458255,1.30804e-07,0.0519888,9.02541,1.09656e-05,-1.77475e-10,1.65179,6.51921e-06,13.3037,-0.000527085
21.8677,0.0458311,1.30825e-07,0.0519903,9.02559,1.09653e-05,-1.77414e-10,1.65178,6.52327e-06,13.303,-0.000525529
21.9677,0.0458177,1.30798e-07,0.05199,9.02553,1.0965e-05,-1.77463e-10,1.65177,6.52301e-06,13.3023,-0.000524536
22.0677,0.0458221,1.30817e-07,0.0519901,9.02562,1.09647e-05,-1.77406e-10,1.65177,6.52364e-06,13.3016,-0.000523172
22.1677,0.0458306,1.30855e-07,0.0519906,9.02569,1.09644e-05,-1.77304e-10,1.65176,6.52532e-06,13.3009,-0.000521888
22.2677,0.0458217,1.3084e-07,0.0519909,9.02574,1.09641e-05,-1.77326e-10,1.65175,6.52655e-06,13.3002,-0.000520635
22.3677,0.0458223,1.30859e-07,0.0519908,9.02576,1.09639e-05,-1.77269e-10,1.65175,6.5267e-06,13.2995,-0.000519437
22.4677,0.0458254,1.30875e-07,0.0519915,9.02586,1.09636e-05,-1.77219e-10,1.65174,6.52883e-06,13.2988,-0.000518093
22.5677,0.0458243,1.30888e-07,0.0519917,9.02593,1.09633e-05,-1.77178e-10,1.65173,6.52977e-06,13.2981,-0.000516791
22.6677,0.0458135,1.3088e-07,0.0519909,9.02587,1.0963e-05,-1.77183e-10,1.65173,6.52846e-06,13.2974,-0.000515809
22.7677,0.045825,1.30913e-07,0.0519918,9.02597,1.09627e-05,-1.77094e-10,1.65172,6.531e-06,13.2967,-0.00051445
22.8677,0.0458246,1.3093e-07,0.0519918,9.02602,1.09624e-05,-1.7704e-10,1.65171,6.5314e-06,13.296,-0.00051321
22.9677,0.045819,1.30928e-07,0.0519921,9.02604,1.09621e-05,-1.77033e-10,1.6517,6.53249e-06,13.2953,-0.000512046
23.0677,0.045821,1.30952e-07,0.0519928,9.02615,1.09618e-05,-1.76963e-10,1.6517,6.5347e-06,13.2946,-0.000510664
23.1677,0.0458313,1.30992e-07,0.051993,9.02622,1.09615e-05,-1.76858e-10,1.65169,6.53561e-06,13.2939,-0.000509391
23.2673,0.0458228,1.30989e-07,0.0519929,9.02623,1.09612e-05,-1.76852e-10,1.65168,6.53588e-06,13.2932,-0.000508275
23.3673,0.0458162,1.30982e-07,0.0519926,9.02618,1.09609e-05,-1.76856e-10,1.65168,6.53549e-06,13.2925,-0.00050728
23.4672,0.0458279,1.31036e-07,0.0519929,9.02628,1.09606e-05,-1.76718e-10,1.65167,6.53679e-06,13.2918,-0.000505938
23.567,0.0458213,1.31046e-07,0.0519933,9.02628,1.09603e-05,-1.76682e-10,1.65166,6.53803e-06,13.2911,-0.000504835
23.667,0.045808,1.31032e-07,0.051993,9.02624,1.096e-05,-1.76701e-10,1.65166,6.53801e-06,13.2904,-0.000503823
23.7668,0.0458252,1.31089e-07,0.051994,9.02641,1.09597e-05,-1.76557e-10,1.65165,6.54061e-06,13.2898,-0.00050233
23.8667,0.0458296,1.31134e-07,0.0519948,9.02655,1.09594e-05,-1.7644e-10,1.65164,6.54298e-06,13.2891,-0.000500902
23.9667,0.045814,1.3111e-07,0.0519946,9.0265,1.09591e-05,-1.76484e-10,1.65164,6.54295e-06,13.2884,-0.000499932
24.0661,0.0458154,1.31139e-07,0.0519935,9.0264,1.09589e-05,-1.76403e-10,1.65163,6.54091e-06,13.2877,-0.00049906
24.166,0.0458311,1.31208e-07,0.0519949,9.02659,1.09586e-05,-1.76229e-10,1.65162,6.54458e-06,13.287,-0.000497529
24.266,0.0458146,1.31193e-07,0.0519948,9.0266,1.09583e-05,-1.76253e-10,1.65162,6.54487e-06,13.2864,-0.000496428
24.3657,0.0458184,1.3122e-07,0.0519952,9.02666,1.0958e-05,-1.76177e-10,1.65161,6.5463e-06,13.2857,-0.000495212
24.4657,0.045832,1.31284e-07,0.0519961,9.0268,1.09577e-05,-1.76016e-10,1.6516,6.54867e-06,13.285,-0.000493796
24.5656,0.045828,1.31294e-07,0.0519966,9.02688,1.09574e-05,-1.75979e-10,1.6516,6.55037e-06,13.2844,-0.000492522
24.6657,0.0458175,1.31302e-07,0.051996,9.02682,1.09571e-05,-1.75948e-10,1.65159,6.54949e-06,13.2837,-0.000491595
24.7654,0.0458243,1.31337e-07,0.0519969,9.02691,1.09568e-05,-1.75855e-10,1.65158,6.55188e-06,13.283,-0.000490292
24.8652,0.0458309,1.31372e-07,0.0519962,9.02685,1.09565e-05,-1.7576e-10,1.65158,6.55075e-06,13.2823,-0.000489361
24.965,0.0458173,1.31355e-07,0.0519965,9.02689,1.09562e-05,-1.75787e-10,1.65157,6.55197e-06,13.2817,-0.000488212
25.065,0.0458098,1.3136e-07,0.0519963,9.02689,1.09559e-05,-1.75764e-10,1.65156,6.55195e-06,13.281,-0.00048713
25.1649,0.0458318,1.31436e-07,0.0519973,9.02701,1.09556e-05,-1.75574e-10,1.65156,6.55482e-06,13.2804,-0.000485775
25.2649,0.0458251,1.3144e-07,0.0519977,9.02712,1.09553e-05,-1.75552e-10,1.65155,6.55603e-06,13.2797,-0.000484469
25.3649,0.0458086,1.31421e-07,0.0519976,9.02706,1.0955e-05,-1.75582e-10,1.65154,6.55629e-06,13.279,-0.00048354
25.4644,0.045812,1.3145e-07,0.0519971,9.02705,1.09548e-05,-1.75503e-10,1.65154,6.55557e-06,13.2784,-0.000482505
25.5642,0.0458323,1.31516e-07,0.0519985,9.02727,1.09545e-05,-1.75337e-10,1.65153,6.55931e-06,13.2777,-0.000480928
25.6642,0.0458165,1.31491e-07,0.0519981,9.02721,1.09542e-05,-1.75384e-10,1.65152,6.55889e-06,13.2771,-0.000480005
25.764,0.045817,1.31515e-07,0.0519986,9.02735,1.09539e-05,-1.75315e-10,1.65152,6.5606e-06,13.2764,-0.000478642
25.8637,0.0458308,1.31567e-07,0.0519989,9.02737,1.09536e-05,-1.75181e-10,1.65151,6.56156e-06,13.2757,-0.000477534
25.9626,0.0458274,1.31582e-07,0.0519998,9.02749,1.09533e-05,-1.75133e-10,1.6515,6.56422e-06,13.2751,-0.000476227
26.0626,0.0458153,1.31574e-07,0.0519997,9.02746,1.0953e-05,-1.75141e-10,1.6515,6.56428e-06,13.2744,-0.000475237
26.1626,0.0458258,1.31607e-07,0.0519999,9.02754,1.09527e-05,-1.75052e-10,1.65149,6.56538e-06,13.2738,-0.000474005
26.2625,0.0458314,1.31646e-07,0.052,9.02762,1.09524e-05,-1.74948e-10,1.65149,6.56607e-06,13.2732,-0.000472785
26.3625,0.0458175,1.31635e-07,0.0519995,9.02758,1.09521e-05,-1.74962e-10,1.65148,6.56515e-06,13.2725,-0.000471826
26.4618,0.0458121,1.31626e-07,0.0519999,9.02762,1.09519e-05,-1.74968e-10,1.65147,6.56663e-06,13.2719,-0.00047071
26.5618,0.0458321,1.31693e-07,0.0520004,9.02774,1.09516e-05,-1.74802e-10,1.65147,6.56821e-06,13.2712,-0.000469398
26.6618,0.0458241,1.31693e-07,0.0520006,9.02777,1.09513e-05,-1.74788e-10,1.65146,6.56919e-06,13.2706,-0.000468292
26.7618,0.0458073,1.31681e-07,0.0520004,9.02774,1.0951e-05,-1.74803e-10,1.65145,6.56916e-06,13.2699,-0.000467311
26.8618,0.0458139,1.31703e-07,0.0519997,9.02772,1.09507e-05,-1.74739e-10,1.65145,6.56797e-06,13.2693,-0.000466337
26.9618,0.0458323,1.31766e-07,0.0520014,9.02787,1.09504e-05,-1.74582e-10,1.65144,6.57233e-06,13.2687,-0.000464966
27.0617,0.0458217,1.3176e-07,0.0520014,9.02789,1.09501e-05,-1.74582e-10,1.65143,6.57279e-06,13.268,-0.000463887
27.1615,0.0458158,1.31762e-07,0.0520015,9.02794,1.09498e-05,-1.74565e-10,1.65143,6.5735e-06,13.2674,-0.000462747
27.2615,0.0458327,1.31815e-07,0.0520023,9.02809,1.09495e-05,-1.74429e-10,1.65142,6.57567e-06,13.2667,-0.000461376
27.3613,0.0458271,1.31818e-07,0.0520026,9.02817,1.09492e-05,-1.7441e-10,1.65141,6.57682e-06,13.2661,-0.000460161
27.4613,0.0458151,1.31808e-07,0.0520024,9.02817,1.0949e-05,-1.7442e-10,1.65141,6.57692e-06,13.2655,-0.000459148
27.5612,0.0458242,1.31845e-07,0.0520026,9.02821,1.09487e-05,-1.74323e-10,1.6514,6.57774e-06,13.2648,-0.00045803
27.6612,0.0458318,1.31874e-07,0.0520025,9.02823,1.09484e-05,-1.74241e-10,1.65139,6.57801e-06,13.2642,-0.000456986
27.7612,0.0458237,1.31868e-07,0.0520027,9.02829,1.09481e-05,-1.74243e-10,1.65139,6.57895e-06,13.2636,-0.00045583
27.861,0.0458077,1.31851e-07,0.0520015,9.02814,1.09478e-05,-1.7427e-10,1.65138,6.57663e-06,13.263,-0.000455155
27.961,0.0458276,1.31912e-07,0.0520027,9.02834,1.09475e-05,-1.74117e-10,1.65138,6.57983e-06,13.2623,-0.000453693
28.0609,0.0458204,1.31908e-07,0.0520027,9.02834,1.09472e-05,-1.74114e-10,1.65137,6.58019e-06,13.2617,-0.000452693
28.1609,0.0458099,1.31907e-07,0.0520028,9.02836,1.09469e-05,-1.74103e-10,1.65136,6.5809e-06,13.2611,-0.000451637
28.2605,0.0458157,1.31918e-07,0.0520023,9.02832,1.09466e-05,-1.74064e-10,1.65136,6.58025e-06,13.2605,-0.000450743
28.3605,0.0458315,1.31967e-07,0.0520038,9.02855,1.09463e-05,-1.73939e-10,1.65135,6.58421e-06,13.2598,-0.00044919
28.4604,0.0458168,1.31947e-07,0.0520034,9.02848,1.09461e-05,-1.73973e-10,1.65134,6.58373e-06,13.2592,-0.000448362
28.5604,0.0458109,1.31932e-07,0.0520035,9.02848,1.09458e-05,-1.73993e-10,1.65134,6.58434e-06,13.2586,-0.000447358
28.6601,0.0458314,1.3199e-07,0.0520044,9.02865,1.09455e-05,-1.73847e-10,1.65133,6.5868e-06,13.258,-0.000445982
28.7598,0.0458246,1.31992e-07,0.0520046,9.02871,1.09452e-05,-1.73831e-10,1.65132,6.58784e-06,13.2574,-0.000444866
28.8598,0.0458168,1.31966e-07,0.052005,9.02869,1.09449e-05,-1.73877e-10,1.65132,6.58903e-06,13.2568,-0.000443906
28.9598,0.0458138,1.3197e-07,0.0520048,9.0287,1.09446e-05,-1.73856e-10,1.65131,6.58903e-06,13.2561,-0.000442896
29.0598,0.0458303,1.32006e-07,0.0520046,9.02876,1.09443e-05,-1.73759e-10,1.6513,6.58896e-06,13.2555,-0.000441782
29.1598,0.0458213,1.31995e-07,0.0520056,9.02886,1.0944e-05,-1.73773e-10,1.6513,6.59172e-06,13.2549,-0.000440572
29.2598,0.0458078,1.31958e-07,0.0520045,9.02873,1.09438e-05,-1.73844e-10,1.65129,6.58976e-06,13.2543,-0.000439885
29.3598,0.0458252,1.31993e-07,0.0520056,9.02883,1.09435e-05,-1.73752e-10,1.65129,6.5926e-06,13.2537,-0.000438668
29.4598,0.0458243,1.32e-07,0.052006,9.02896,1.09432e-05,-1.73723e-10,1.65128,6.59396e-06,13.2531,-0.000437388
29.5599,0.0458159,1.31976e-07,0.0520059,9.02889,1.09429e-05,-1.73766e-10,1.65127,6.59423e-06,13.2525,-0.000436575
29.6597,0.0458144,1.31962e-07,0.0520059,9.02891,1.09426e-05,-1.73786e-10,1.65127,6.59465e-06,13.2519,-0.000435555
29.7592,0.0458319,1.32008e-07,0.0520071,9.02904,1.09423e-05,-1.73667e-10,1.65126,6.59778e-06,13.2513,-0.00043429
29.8591,0.0458143,1.31971e-07,0.0520063,9.02898,1.0942e-05,-1.73739e-10,1.65125,6.59636e-06,13.2507,-0.000433468
29.9589,0.0458152,1.31956e-07,0.052007,9.02913,1.09417e-05,-1.73761e-10,1.65125,6.59861e-06,13.2501,-0.000432155
30.059,0.0458226,1.31965e-07,0.0520069,9.02909,1.09414e-05,-1.73727e-10,1.65124,6.59868e-06,13.2495,-0.000431281
30.1587,0.0458304,1.31983e-07,0.0520077,9.02925,1.09412e-05,-1.73674e-10,1.65124,6.601e-06,13.2489,-0.000429942
30.2587,0.0458081,1.31943e-07,0.0520069,9.02918,1.09409e-05,-1.73755e-10,1.65123,6.59948e-06,13.2483,-0.00042914
30.3583,0.0458102,1.31928e-07,0.0520069,9.02912,1.09406e-05,-1.73777e-10,1.65122,6.60004e-06,13.2477,-0.000428325
30.4583,0.0458285,1.31958e-07,0.0520071,9.02916,1.09403e-05,-1.73695e-10,1.65122,6.60092e-06,13.2471,-0.000427283
30.5581,0.0458242,1.31944e-07,0.0520082,9.02927,1.094e-05,-1.73714e-10,1.65121,6.60396e-06,13.2465,-0.000426069
30.658,0.0458007,1.31888e-07,0.0520067,9.02907,1.09397e-05,-1.73832e-10,1.6512,6.6008e-06,13.2459,-0.000425582
30.758,0.0458195,1.31928e-07,0.0520086,9.02925,1.09394e-05,-1.73726e-10,1.6512,6.60561e-06,13.2453,-0.000424206
30.858,0.0458318,1.31952e-07,0.0520093,9.02938,1.09391e-05,-1.73658e-10,1.65119,6.6077e-06,13.2447,-0.00042296
30.958,0.0458105,1.31905e-07,0.0520084,9.02927,1.09389e-05,-1.73754e-10,1.65119,6.60602e-06,13.2441,-0.000422255
31.0578,0.0458081,1.31898e-07,0.0520078,9.02925,1.09386e-05,-1.73757e-10,1.65118,6.60519e-06,13.2436,-0.000421364
31.1577,0.0458283,1.31948e-07,0.0520099,9.02945,1.09383e-05,-1.73629e-10,1.65117,6.61046e-06,13.243,-0.00041995
31.2577,0.0458202,1.31945e-07,0.0520094,9.02939,1.0938e-05,-1.73624e-10,1.65117,6.60956e-06,13.2424,-0.000419145
31.3575,0.0458098,1.31943e-07,0.0520096,9.02951,1.09377e-05,-1.73617e-10,1.65116,6.61047e-06,13.2418,-0.00041795
31.4575,0.0458126,1.31955e-07,0.0520093,9.02955,1.09374e-05,-1.73576e-10,1.65115,6.61037e-06,13.2412,-0.000416913
31.5571,0.0458305,1.32008e-07,0.0520108,9.02969,1.09371e-05,-1.7344e-10,1.65115,6.61407e-06,13.2406,-0.000415657
31.657,0.045821,1.32001e-07,0.0520107,9.02969,1.09368e-05,-1.73444e-10,1.65114,6.6144e-06,13.2401,-0.000414722
31.7568,0.0458097,1.31984e-07,0.0520096,9.02959,1.09366e-05,-1.7347e-10,1.65114,6.61229e-06,13.2395,-0.000414022
31.8568,0.0458237,1.32039e-07,0.05201,9.02969,1.09363e-05,-1.73331e-10,1.65113,6.61363e-06,13.2389,-0.000412858
31.9568,0.0458307,1.32073e-07,0.052011,9.02985,1.0936e-05,-1.73238e-10,1.65112,6.61641e-06,13.2383,-0.000411562
32.0567,0.0458046,1.32043e-07,0.0520099,9.02975,1.09357e-05,-1.73296e-10,1.65112,6.61428e-06,13.2378,-0.000410852
32.1566,0.0458096,1.32072e-07,0.0520111,9.02985,1.09354e-05,-1.73217e-10,1.65111,6.61749e-06,13.2372,-0.000409709
32.2565,0.0458319,1.32124e-07,0.0520124,9.02999,1.09351e-05,-1.73083e-10,1.65111,6.62096e-06,13.2366,-0.000408456
32.3565,0.0458154,1.3212e-07,0.0520116,9.02997,1.09348e-05,-1.73081e-10,1.6511,6.61953e-06,13.236,-0.000407592
32.4564,0.0458103,1.32133e-07,0.0520108,9.02984,1.09346e-05,-1.73037e-10,1.65109,6.6181e-06,13.2355,-0.000406982
32.5562,0.0458202,1.32163e-07,0.0520122,9.02996,1.09343e-05,-1.72957e-10,1.65109,6.62169e-06,13.2349,-0.000405786
32.6562,0.0458291,1.3221e-07,0.0520123,9.02995,1.0934e-05,-1.72833e-10,1.65108,6.62219e-06,13.2343,-0.000404884
32.7561,0.0458149,1.32206e-07,0.0520129,9.03007,1.09337e-05,-1.72831e-10,1.65107,6.62419e-06,13.2338,-0.000403699
32.8561,0.0458061,1.32205e-07,0.052012,9.02999,1.09334e-05,-1.7282e-10,1.65107,6.62237e-06,13.2332,-0.000402972
32.9559,0.0458182,1.32254e-07,0.0520126,9.03008,1.09331e-05,-1.72695e-10,1.65106,6.62415e-06,13.2326,-0.000401859
33.0559,0.0458252,1.32296e-07,0.0520136,9.03023,1.09328e-05,-1.72586e-10,1.65106,6.62697e-06,13.2321,-0.000400597
33.1559,0.0458109,1.32288e-07,0.0520128,9.03016,1.09326e-05,-1.72592e-10,1.65105,6.62546e-06,13.2315,-0.000399863
33.2558,0.0458179,1.32323e-07,0.0520131,9.03019,1.09323e-05,-1.72497e-10,1.65104,6.62657e-06,13.2309,-0.000398891
33.3556,0.0458272,1.32365e-07,0.0520141,9.03032,1.0932e-05,-1.72388e-10,1.65104,6.62936e-06,13.2304,-0.000397673
33.4555,0.045817,1.32379e-07,0.0520136,9.03035,1.09317e-05,-1.72343e-10,1.65103,6.62876e-06,13.2298,-0.000396709
33.5553,0.0458079,1.32371e-07,0.0520139,9.0303,1.09314e-05,-1.72349e-10,1.65103,6.62989e-06,13.2293,-0.000395928
33.655,0.0458204,1.3241e-07,0.0520148,9.03039,1.09311e-05,-1.72246e-10,1.65102,6.63229e-06,13.2287,-0.000394838
33.755,0.0458209,1.32449e-07,0.0520146,9.03044,1.09308e-05,-1.72144e-10,1.65101,6.6323e-06,13.2282,-0.000393816
33.8544,0.045815,1.3245e-07,0.0520147,9.03041,1.09306e-05,-1.72128e-10,1.65101,6.63297e-06,13.2276,-0.000392992
33.9534,0.045806,1.32435e-07,0.0520143,9.03036,1.09303e-05,-1.72152e-10,1.651,6.63238e-06,13.2271,-0.000392242
34.0533,0.0458225,1.32498e-07,0.0520156,9.03055,1.093e-05,-1.71994e-10,1.651,6.63581e-06,13.2265,-0.000390905
34.1532,0.0458262,1.32531e-07,0.052016,9.03061,1.09297e-05,-1.71905e-10,1.65099,6.63704e-06,13.226,-0.000389892
34.2531,0.0458046,1.32495e-07,0.0520148,9.03056,1.09294e-05,-1.71976e-10,1.65098,6.63482e-06,13.2254,-0.000389123
34.3531,0.0458108,1.32529e-07,0.0520154,9.03058,1.09291e-05,-1.71884e-10,1.65098,6.63646e-06,13.2249,-0.000388191
34.4527,0.045822,1.32564e-07,0.0520162,9.0307,1.09289e-05,-1.71791e-10,1.65097,6.63876e-06,13.2243,-0.00038703
34.5527,0.0458207,1.3258e-07,0.0520163,9.03068,1.09286e-05,-1.71741e-10,1.65097,6.63948e-06,13.2238,-0.000386187
34.6527,0.0458063,1.3258e-07,0.0520161,9.03058,1.09283e-05,-1.71728e-10,1.65096,6.63941e-06,13.2232,-0.000385543
34.7524,0.0458142,1.32587e-07,0.0520162,9.03058,1.0928e-05,-1.717e-10,1.65095,6.64012e-06,13.2227,-0.000384684
34.8522,0.0458258,1.32641e-07,0.0520172,9.03076,1.09277e-05,-1.71562e-10,1.65095,6.64287e-06,13.2221,-0.000383384
34.9519,0.0458159,1.32637e-07,0.0520177,9.03086,1.09274e-05,-1.71559e-10,1.65094,6.64431e-06,13.2216,-0.000382275
35.052,0.0458042,1.32627e-07,0.0520162,9.03075,1.09272e-05,-1.7157e-10,1.65094,6.64132e-06,13.2211,-0.000381663
35.1518,0.0458143,1.32655e-07,0.0520164,9.0308,1.09269e-05,-1.71493e-10,1.65093,6.6421e-06,13.2205,-0.000380673
35.2508,0.0458288,1.32703e-07,0.0520185,9.03109,1.09266e-05,-1.7137e-10,1.65092,6.64737e-06,13.22,-0.000379161
35.3508,0.0458043,1.32658e-07,0.0520169,9.03087,1.09263e-05,-1.71461e-10,1.65092,6.64407e-06,13.2195,-0.000378798
35.4508,0.045807,1.32671e-07,0.0520174,9.03097,1.0926e-05,-1.71419e-10,1.65091,6.6457e-06,13.2189,-0.000377714
35.5506,0.0458236,1.32719e-07,0.0520187,9.03107,1.09257e-05,-1.71296e-10,1.65091,6.64914e-06,13.2184,-0.000376605
35.6503,0.0458254,1.3274e-07,0.0520193,9.03122,1.09255e-05,-1.71234e-10,1.6509,6.65081e-06,13.2178,-0.000375397
35.7502,0.0458131,1.32719e-07,0.0520183,9.03106,1.09252e-05,-1.71271e-10,1.6509,6.64892e-06,13.2173,-0.000374914
35.8501,0.045819,1.32754e-07,0.0520193,9.03125,1.09249e-05,-1.71178e-10,1.65089,6.65175e-06,13.2168,-0.000373631
35.9501,0.0458303,1.32778e-07,0.0520195,9.03125,1.09246e-05,-1.71109e-10,1.65088,6.65259e-06,13.2163,-0.000372777
36.0499,0.0458146,1.32767e-07,0.0520198,9.03127,1.09243e-05,-1.71122e-10,1.65088,6.6536e-06,13.2157,-0.000371862
36.1492,0.045799,1.32737e-07,0.0520185,9.0312,1.09241e-05,-1.71179e-10,1.65087,6.65115e-06,13.2152,-0.000371186
36.2491,0.0458234,1.32786e-07,0.05202,9.03129,1.09238e-05,-1.71054e-10,1.65087,6.65491e-06,13.2147,-0.000370142
36.3491,0.0458251,1.32798e-07,0.0520205,9.03143,1.09235e-05,-1.71014e-10,1.65086,6.65654e-06,13.2141,-0.000368969
36.4491,0.0458102,1.32771e-07,0.0520198,9.03136,1.09232e-05,-1.71063e-10,1.65085,6.6553e-06,13.2136,-0.000368283
36.5489,0.0458054,1.32782e-07,0.0520192,9.03137,1.09229e-05,-1.71026e-10,1.65085,6.6544e-06,13.2131,-0.000367416
36.6488,0.0458257,1.32817e-07,0.0520208,9.03151,1.09226e-05,-1.70932e-10,1.65084,6.65839e-06,13.2126,-0.000366252
36.7485,0.0458199,1.32814e-07,0.0520208,9.03153,1.09224e-05,-1.70927e-10,1.65084,6.65879e-06,13.2121,-0.00036537
36.8483,0.0458107,1.32804e-07,0.0520207,9.03158,1.09221e-05,-1.70937e-10,1.65083,6.65908e-06,13.2115,-0.000364408
36.948,0.0458152,1.32809e-07,0.0520209,9.03154,1.09218e-05,-1.70915e-10,1.65082,6.65994e-06,13.211,-0.00036368
37.0475,0.0458211,1.32838e-07,0.0520212,9.03163,1.09215e-05,-1.70835e-10,1.65082,6.66107e-06,13.2105,-0.00036262
37.1476,0.0458219,1.32846e-07,0.0520219,9.03177,1.09212e-05,-1.70804e-10,1.65081,6.66288e-06,13.21,-0.000361462
37.2476,0.0458095,1.32822e-07,0.0520212,9.03165,1.0921e-05,-1.70848e-10,1.65081,6.66177e-06,13.2095,-0.000360912
37.3476,0.0458183,1.32843e-07,0.0520215,9.03162,1.09207e-05,-1.70786e-10,1.6508,6.66291e-06,13.209,-0.000360161
