# Setup from log.interADMFoam
# Benchmark: false
# Qin_: 0
# Vgas_: 300
# Vliq_: 3400
# Vfrac_: 0.0882353
# qGas_: 3.33333e-23
# alphaW: 0.11889
# alphaI: 1e-20
# alphaInterface: 0.75

Time,Sh2,Sch4,Sco2,Gh2,RGh2,Gch4,RGch4,Gco2,RGco2
10.867,1.29922e-07,0.0519519,9.01843,1.10096e-05,-1.81441e-10,1.65427,6.26256e-06,13.4031,-0.000703292
10.967,1.29924e-07,0.0519521,9.0185,1.10093e-05,-1.81427e-10,1.65428,6.26255e-06,13.4023,-0.000701855
11.067,1.29926e-07,0.0519522,9.01856,1.10091e-05,-1.81414e-10,1.65429,6.26234e-06,13.4015,-0.000700441
11.167,1.29927e-07,0.0519523,9.01861,1.10089e-05,-1.81401e-10,1.65429,6.26202e-06,13.4007,-0.000699038
11.267,1.29929e-07,0.0519523,9.01866,1.10087e-05,-1.81389e-10,1.6543,6.26161e-06,13.3999,-0.000697648
11.367,1.29931e-07,0.0519525,9.01873,1.10085e-05,-1.81375e-10,1.65431,6.26164e-06,13.3991,-0.000696218
11.467,1.29933e-07,0.0519527,9.01879,1.10083e-05,-1.81361e-10,1.65431,6.26147e-06,13.3984,-0.00069481
11.567,1.29935e-07,0.0519529,9.01886,1.10081e-05,-1.81348e-10,1.65432,6.26141e-06,13.3976,-0.000693394
11.667,1.29936e-07,0.051953,9.01891,1.10079e-05,-1.81335e-10,1.65433,6.26115e-06,13.3968,-0.000692004
11.767,1.29938e-07,0.051953,9.01896,1.10077e-05,-1.81323e-10,1.65434,6.26084e-06,13.396,-0.000690619
11.867,1.2994e-07,0.0519533,9.01903,1.10075e-05,-1.81309e-10,1.65434,6.26085e-06,13.3952,-0.000689205
11.967,1.29942e-07,0.0519534,9.01909,1.10073e-05,-1.81295e-10,1.65435,6.26079e-06,13.3944,-0.000687803
12.067,1.29944e-07,0.0519536,9.01916,1.10071e-05,-1.81281e-10,1.65436,6.26067e-06,13.3937,-0.000686405
12.167,1.29946e-07,0.0519538,9.01922,1.10069e-05,-1.81267e-10,1.65436,6.26066e-06,13.3929,-0.000685001
12.267,1.29948e-07,0.0519538,9.01927,1.10067e-05,-1.81254e-10,1.65437,6.26022e-06,13.3921,-0.000683643
12.367,1.29951e-07,0.051954,9.01933,1.10065e-05,-1.81239e-10,1.65438,6.26019e-06,13.3913,-0.00068225
12.467,1.29953e-07,0.0519542,9.0194,1.10063e-05,-1.81225e-10,1.65439,6.26013e-06,13.3906,-0.000680859
12.567,1.29955e-07,0.0519544,9.01946,1.10061e-05,-1.81211e-10,1.65439,6.25999e-06,13.3898,-0.00067948
12.667,1.29957e-07,0.0519544,9.01951,1.10059e-05,-1.81198e-10,1.6544,6.25966e-06,13.389,-0.000678119
12.767,1.29959e-07,0.0519546,9.01956,1.10056e-05,-1.81184e-10,1.65441,6.25944e-06,13.3883,-0.000676756
12.867,1.29961e-07,0.0519548,9.01963,1.10054e-05,-1.81169e-10,1.65441,6.25953e-06,13.3875,-0.000675363
12.967,1.29963e-07,0.051955,9.0197,1.10052e-05,-1.81155e-10,1.65442,6.25948e-06,13.3867,-0.000673986
13.067,1.29965e-07,0.0519551,9.01975,1.1005e-05,-1.81142e-10,1.65443,6.25917e-06,13.386,-0.000672636
13.167,1.29967e-07,0.0519552,9.0198,1.10048e-05,-1.81129e-10,1.65444,6.25889e-06,13.3852,-0.000671286
13.267,1.29969e-07,0.0519552,9.01985,1.10046e-05,-1.81116e-10,1.65444,6.25856e-06,13.3844,-0.000669944
13.367,1.29971e-07,0.0519555,9.01992,1.10044e-05,-1.81101e-10,1.65445,6.25874e-06,13.3837,-0.000668559
13.467,1.29973e-07,0.0519557,9.01998,1.10042e-05,-1.81087e-10,1.65446,6.2586e-06,13.3829,-0.000667202
13.567,1.29975e-07,0.0519558,9.02004,1.1004e-05,-1.81074e-10,1.65446,6.25844e-06,13.3822,-0.000665852
13.667,1.29977e-07,0.0519559,9.02009,1.10038e-05,-1.81061e-10,1.65447,6.25806e-06,13.3814,-0.000664527
13.767,1.29979e-07,0.0519559,9.02014,1.10036e-05,-1.81048e-10,1.65448,6.25775e-06,13.3807,-0.000663196
13.867,1.29981e-07,0.0519562,9.0202,1.10034e-05,-1.81034e-10,1.65448,6.25778e-06,13.3799,-0.000661838
13.967,1.29983e-07,0.0519563,9.02027,1.10032e-05,-1.8102e-10,1.65449,6.25773e-06,13.3792,-0.000660489
14.067,1.29985e-07,0.0519565,9.02033,1.1003e-05,-1.81006e-10,1.6545,6.25768e-06,13.3784,-0.000659142
14.167,1.29987e-07,0.0519566,9.02037,1.10028e-05,-1.80994e-10,1.65451,6.25725e-06,13.3777,-0.000657833
14.267,1.29988e-07,0.0519567,9.02043,1.10026e-05,-1.80981e-10,1.65451,6.25697e-06,13.3769,-0.000656514
14.367,1.2999e-07,0.0519568,9.02048,1.10024e-05,-1.80968e-10,1.65452,6.25672e-06,13.3762,-0.000655194
14.467,1.29992e-07,0.051957,9.02055,1.10022e-05,-1.80954e-10,1.65453,6.25674e-06,13.3754,-0.000653846
14.567,1.29994e-07,0.0519572,9.0206,1.1002e-05,-1.8094e-10,1.65453,6.25666e-06,13.3747,-0.000652519
14.667,1.29996e-07,0.0519573,9.02066,1.10017e-05,-1.80926e-10,1.65454,6.25661e-06,13.374,-0.000651189
14.767,1.29998e-07,0.0519574,9.02071,1.10015e-05,-1.80914e-10,1.65455,6.25628e-06,13.3732,-0.00064989
14.867,1.29999e-07,0.0519575,9.02076,1.10013e-05,-1.80901e-10,1.65456,6.25595e-06,13.3725,-0.00064859
14.967,1.30002e-07,0.0519577,9.02083,1.10011e-05,-1.80887e-10,1.65456,6.25598e-06,13.3718,-0.000647254
15.067,1.30003e-07,0.0519579,9.02089,1.10009e-05,-1.80874e-10,1.65457,6.25587e-06,13.371,-0.000645936
15.167,1.30005e-07,0.051958,9.02094,1.10007e-05,-1.80861e-10,1.65458,6.25563e-06,13.3703,-0.000644643
15.267,1.30007e-07,0.0519581,9.02099,1.10005e-05,-1.80849e-10,1.65458,6.25535e-06,13.3696,-0.000643351
